id,show_id,type,title,director,cast,country,date_added,release_year,rating,listed_in,description,duration_int,duration_type
ts5990,s5990,movie,13th: a conversation with oprah winfrey & ava duvernay,,"oprah winfrey, ava duvernay",,2017-01-26,2017,g,movies,"oprah winfrey sits down with director ava duvernay to discuss her oscar-nominated film, historical cycles of oppression and the broken prison system.",37,min
ts5991,s5991,movie,14 blades,daniel lee,"donnie yen, zhao wei, wu chun, law kar-ying, kate tsui, yuwu qi, wu ma, chen kuan tai, sammo kam-bo hung, chen zhi hui, damian lau, xiang dong xu","hong kong, china, singapore",2019-04-03,2010,r,"action & adventure, international movies","in the age of the ming dynasty, quinglong is the best of the jinyiwei, an elite assassin squad made up of highly trained former street urchins. when evil eunuch jia unseats the emperor, quinglong is called to action but is quickly betrayed.",113,min
ts5992,s5992,movie,14 cameras,"scott hussion, seth fuller","neville archambault, amber midthunder, brytnee ratledge, hank rogerson, chelsea edmundson, john-paul howard, lora martinez-cunningham, brianne moncrief",united states,2018-10-27,2018,tv-ma,"horror movies, thrillers","upping the “13 cameras” ante, this sequel finds a family renting a vacation house that’s been customized to violate their privacy.",89,min
ts5993,s5993,movie,16 blocks,richard donner,"bruce willis, mos def, david morse, jenna stern, cylk cozart, casey sander, david zayas, robert racki, patrick garrow, sasha roiz","united states, germany",2019-11-01,2006,pg-13,action & adventure,"tasked with escorting a prosecution witness to court, an aging cop gears up for the 16-block trek – but they'll be lucky to make it there alive.",102,min
ts5994,s5994,movie,17 again,burr steers,"zac efron, leslie mann, matthew perry, thomas lennon, michelle trachtenberg, melora hardin, sterling knight, hunter parrish, nicole sullivan, allison miller",united states,2021-01-01,2009,pg-13,comedies,"nearing a midlife crisis, thirty-something mike wishes for a ""do-over"" – and that's exactly what he gets when he wakes up to find he's 17 again.",102,min
ts5995,s5995,movie,1br,david marmor,"nicole brydon bloom, giles matthey, taylor nichols, alan blumenfeld, celeste sully, susan davis, clayton hoff, earnestine phillips",united states,2020-08-23,2019,tv-ma,"horror movies, independent movies, thrillers","seeking her independence, a young woman moves to los angeles and settles into a cozy apartment complex with a disturbing sense of community.",90,min
ts5996,s5996,movie,1st summoning,raymond wood,"hayley lovitt, teddy cole, brook todd, ace harney, jason macdonald",united states,2019-07-26,2018,tv-ma,"horror movies, independent movies","student filmmakers uncover occult rituals tied to an abandoned warehouse, then gradually realize the horror is closer than they think.",94,min
ts5997,s5997,movie,20 feet from stardom,morgan neville,"darlene love, merry clayton, lisa fischer, táta vega, claudia lennear, judith hill, bruce springsteen, mick jagger, stevie wonder, sting, bette midler, cissy houston, sheryl crow, tata vega",united states,2018-09-22,2013,pg-13,"documentaries, music & musicals","winner of the 2014 academy award for best documentary feature, this film takes a look at the world of backup vocalists and the legends they support.",91,min
ts5998,s5998,movie,2015 dream concert,,"4minute, b1a4, btob, elsie, exid, exo, got7, infinite, kara, shinee, sistar, vixx, nine muses, bts, secret, topp dogg",south korea,2017-04-28,2015,tv-pg,"international movies, music & musicals","the world's biggest k-pop festival marked its 21st year in 2015, with groups such as exo, 4minute and shinee electrifying the seoul world cup stadium.",107,min
ts5999,s5999,movie,2036 origin unknown,hasraf dulull,"katee sackhoff, ray fearon, julie cox, steven cree, david tse, joe david walters",united kingdom,2018-12-20,2018,tv-14,sci-fi & fantasy,"working with an artificial intelligence to investigate the failure of a deadly mars landing, a mission controller makes an astonishing discovery.",95,min
ts6000,s6000,movie,20th century women,mike mills,"annette bening, elle fanning, greta gerwig, lucas jade zumann, billy crudup",united states,2019-06-28,2016,r,"dramas, independent movies","in 1979, single bohemian mom dorothea, hoping to help her teen son find his place as a man, asks two young women to share their lives with him.",119,min
ts6001,s6001,movie,21 & over,"jon lucas, scott moore","miles teller, skylar astin, justin chon, sarah wright, jonathan keltz, françois chau, russell hodgkinson, daniel booko, russell mercado, josie loren, dustin ybarra",united states,2019-04-16,2013,r,comedies,jeff's straight-and-narrow life changes abruptly when his buddies take him out for a birthday bash – the night before a crucial med school interview.,93,min
ts6002,s6002,tv show,21 sarfarosh: saragarhi 1897,,"luke kenny, mohit raina, mukul dev",india,2018-12-01,2018,tv-14,"international tv shows, tv dramas","in one of history's greatest last stands, a battalion of 21 sikh soldiers fights to defend their outpost from attack by over 10,000 afghans.",1,season
ts6003,s6003,movie,2307: winter's dream,joey curtis,"paul sidhu, arielle holmes, branden coles, kelcey watson, anne-solenne hatte, brad potts, timothy lee depriest, fernando argosino, duchess dukes, harwood gordon, stormi henley",united states,2018-03-01,2016,tv-ma,"action & adventure, independent movies, sci-fi & fantasy","in the frozen tundra of a futuristic arizona where humans have been forced underground, a soldier hunts the bioengineered leader of a rebellion.",101,min
ts6004,s6004,movie,24 hours to live,brian smrz,"ethan hawke, xu qing, paul anderson, rutger hauer, tyrone keogh, nathalie boltt, liam cunningham","south africa, china, united states",2018-04-07,2017,r,action & adventure,"revived by an experimental procedure, a hit man gets to live an extra 24 hours – which he uses to avenge his dead wife and child and redeem himself.",93,min
ts6005,s6005,movie,"27, el club de los malditos",nicanor loreti,"diego capusotto, sofía gala, daniel aráoz, willy toledo, el polaco, paula manzone, yayo guridi, guillermo toledo",argentina,2018-05-01,2018,tv-ma,"action & adventure, comedies, international movies","after a musician dies under suspicious circumstances, a hard-drinking detective and a music fan investigate why rock stars often die at the age of 27.",82,min
ts6006,s6006,movie,27: gone too soon,simon napier-bell,"janis joplin, jimi hendrix, amy winehouse, jim morrison, kurt cobain",united kingdom,2018-05-01,2017,tv-ma,documentaries,"explore the circumstances surrounding the tragic deaths at 27 of jimi hendrix, jim morrison, brian jones, janis joplin, kurt cobain and amy winehouse.",70,min
ts6007,s6007,movie,28 days,betty thomas,"sandra bullock, viggo mortensen, dominic west, diane ladd, elizabeth perkins, steve buscemi, alan tudyk, mike o'malley, azura skye, reni santoni, marianne jean-baptiste",united states,2020-09-30,2000,pg-13,"comedies, dramas","after her drunken antics result in property damage, an alcoholic journalist enters rehab – and soon meets a fellow resident who changes her outlook.",104,min
ts6008,s6008,movie,3 deewarein,nagesh kukunoor,"naseeruddin shah, jackie shroff, juhi chawla, nagesh kukunoor, gulshan grover, aditya lakhia, shri vallabh vyas",,2019-12-31,2003,tv-ma,"dramas, international movies, thrillers","a reporter interviews three convicts on death row for a documentary but as their stories emerge, so do her own true motivations for soliciting them.",121,min
ts6009,s6009,movie,3 generations,gaby dellal,"elle fanning, naomi watts, susan sarandon, tate donovan, linda emond, jordan carlos, sam trammell, maria dizzia, tessa albertson",united states,2017-08-28,2015,pg-13,"dramas, lgbtq movies","when teenage ray begins transitioning from female to male, his single mom and grandmother must cope with the change while tracking down his father.",92,min
ts6010,s6010,movie,3 heroines,iman brotoseno,"reza rahadian, bunga citra lestari, tara basro, chelsea islan",indonesia,2019-01-05,2016,tv-pg,"dramas, international movies, sports movies",three indonesian women break records by becoming the first of their nation to medal in archery at the seoul olympics in the summer of 1988.,124,min
ts6011,s6011,movie,3 seconds divorce,shazia javed,,canada,2019-06-15,2018,tv-pg,"documentaries, faith & spirituality","a muslim women's activist group in india protests against oral divorces, starting a movement to reclaim their religious and constitutional rights.",53,min
ts6012,s6012,movie,30 days of luxury,hani hamdi,"taher farouz, sad al-saghir, ahmad faloks, soleiman eid, mahmood el-laithi, hesham ismail, shaima saif, nermin maher, sofinar",egypt,2019-04-18,2016,tv-14,"comedies, international movies","with the help of his friends, a man breaks out of prison in hopes of restoring a lively nightclub.",91,min
ts6013,s6013,movie,30 minutes or less,ruben fleischer,"jesse eisenberg, danny mcbride, aziz ansari, nick swardson, dilshad vadsaria, michael peña, bianca kajlich, fred ward",united states,2021-01-01,2011,r,"action & adventure, comedies",two crooks planning a bank heist wind up abducting a pizza delivery driver and force him to commit the robbery — with a strict time limit.,83,min
ts6014,s6014,movie,300 miles to heaven,maciej dejczer,"krzysztof stroiński, andrzej mellin, adrianna biedrzyńska, adrianna biedrzyńska, rafał zimowski, kama kowalewska, wiesław komasa, aleksander bednarz, jadwiga jankowska-cieslak, wojciech klata","denmark, france, poland",2019-10-01,1989,tv-14,"dramas, international movies","hoping to help their dissident parents, two brothers sneak out of poland and land as refugees in denmark, where they are prevented from returning home.",93,min
ts6015,s6015,movie,42 grams,jack c. newell,jake bickelhaupt,united states,2018-02-01,2017,tv-ma,documentaries,"after launching a successful underground restaurant out of their apartment, an ambitious chef and his wife open an all-consuming upscale eatery.",81,min
ts6016,s6016,movie,4th man out,andrew nackman,"evan todd, parker young, chord overstreet, jon gabrus, kate flannery, brooke dillman, jennifer damiano, jordan lane price, alex rennie, jake epstein",united states,2016-05-05,2015,nr,"comedies, lgbtq movies","a young mechanic comes out to his extremely straight best friends. once they get used to the idea, they're determined to help him find the right guy.",86,min
ts6017,s6017,movie,5 cowok jagoan,anggy umbara,"ario bayu, arifin putra, dwi sasono, muhadkly acho, cornelio sunny, tika bravani, nirina zubir, ganindra bimo, verdi solaiman",,2019-01-05,2017,tv-ma,"action & adventure, comedies, international movies",yanto asks his friends to help save a girlfriend who was kidnapped by a mobster. silly slapstick and campy crimefighting ensues.,106,min
ts6018,s6018,movie,5 to 7,victor levin,"anton yelchin, bérénice marlohe, olivia thirlby, lambert wilson, frank langella, glenn close",united states,2017-03-16,2014,r,"comedies, dramas, romantic movies",a young novelist's life is turned upside down when a chance encounter outside a new york hotel leads to an intense affair with a diplomat's wife.,97,min
ts6019,s6019,movie,50 first dates,peter segal,"adam sandler, drew barrymore, rob schneider, sean astin, lusia strus, dan aykroyd, amy hill, allen covert, blake clark, maya rudolph",united states,2020-12-01,2004,pg-13,"comedies, romantic movies","after falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day.",99,min
ts6020,s6020,movie,50/50,jonathan levine,"joseph gordon-levitt, seth rogen, anna kendrick, bryce dallas howard, anjelica huston, serge houde, andrew airlie, matt frewer, philip baker hall, marie avgeropoulos, jessica parker kennedy",united states,2019-06-01,2011,r,"comedies, dramas, independent movies",an otherwise healthy twentysomething has a comically early midlife crisis when he gets slapped with a cancer diagnosis and a 50-50 chance of survival.,100,min
ts6021,s6021,movie,5cm,rizal mantovani,"herjunot ali, raline shah, fedi nuril, pevita pearce, saykoji, denny sumargo, didi petet, firrina sinatrya",indonesia,2018-09-28,2012,tv-14,"dramas, international movies","five friends embark on a mission to climb the highest peak in java, overcoming obstacles on the way and discovering the true meaning of friendship.",126,min
ts6022,s6022,movie,6 days,toa fraser,"jamie bell, abbie cornish, mark strong, martin shaw, ben turner, aymen hamdouchi, tim pigott-smith, robert portal, colin garlick, andrew grainger, martin hancock, emun elliott","new zealand, united kingdom",2018-02-08,2017,r,"action & adventure, dramas, international movies","when armed gunmen seize the iranian embassy in 1980, a tense six-day standoff ensues while elite british soldiers prepare for a dangerous raid.",94,min
ts6023,s6023,movie,6-5=2,bharat jain,"prashantt guptha, gaurav paswala, gaurav kothari, disha kapoor, niharica raizada, ashrut jain, darshan machamada",india,2017-11-01,2014,tv-ma,"horror movies, international movies, thrillers","six friends decide to undertake a grueling mountain trek, only to find that the difficulties in store for them are not merely physical.",103,min
ts6024,s6024,movie,68 kill,trent haaga,"matthew gray gubler, annalynne mccord, alisha boe, sheila vand, sam eidson, james moses black, ajay mehta, michael beasley, david maldonado, hallie grace bradley, peter jaymes jr., eric podnar, lucy faust",united states,2019-09-01,2017,r,"comedies, independent movies, thrillers",a hapless guy agrees to help his stunning – but psychotic – girlfriend rob her loathsome sugar daddy in a scheme as ill-conceived as it is violent.,96,min
ts6025,s6025,tv show,7 (seven),nizar shafi,"rahman, havish, regina cassandra, nandita swetha, anisha ambrose, tridha choudhury, pujitha ponnada, aditi arya",india,2019-07-30,2019,tv-14,tv shows,"multiple women report their husbands as missing but when it appears they are looking for the same man, a police officer traces their cryptic connection.",1,season
ts6026,s6026,movie,7 din mohabbat in,"meenu gaur, farjad nabi","mahira khan, sheheryar munawar, javed sheikh, hina dilpazeer, amna ilyas, mira sethi, rimal ali, salahuddin tunio, aamir qureshi, adnan shah",pakistan,2019-05-15,2018,tv-pg,"comedies, international movies, music & musicals","given just seven days by a genie to find a girl who will fall for him, a nerdy young man embarks on a madcap and messy search for his would-be wife.",137,min
ts6027,s6027,tv show,9 months that made you,,demetri goritsas,united states,2017-03-01,2016,tv-pg,"british tv shows, docuseries, science & nature tv","witness the wonders of human gestation through cutting-edge cgi, and learn how those nine months inside the womb can affect all aspects of one's life.",1,season
ts6028,s6028,movie,a bad moms christmas,"jon lucas, scott moore","mila kunis, kristen bell, kathryn hahn, susan sarandon, christine baranski, jay hernandez, cheryl hines, peter gallagher, justin hartley","united states, china",2020-02-14,2017,r,comedies,"stressed-out moms amy, carla and kiki are back, and the looming christmas holiday gets even more daunting when their mothers show up for a visit.",104,min
ts6029,s6029,movie,a billion colour story,padmakumar narasimhamurthy,"dhruva padmakumar, gaurav sharma, vasuki",india,2018-04-01,2016,tv-14,"dramas, independent movies, international movies",the curious child of idealistic interfaith parents observes an increasingly intolerant world as his family faces financial strain.,104,min
ts6030,s6030,movie,a boy called po,john asher,"christopher gorham, julian feder, kaitlin doubleday, andrew bowen, caitlin carmichael, sean gunn, bryan batt, fay masterson, brian george",united states,2018-01-15,2016,pg,"dramas, sci-fi & fantasy","after his wife's death, an overworked engineer struggles to care for his son with autism, who regresses into a fantasy world to escape real-life bullying.",94,min
ts6031,s6031,movie,a bridge too far,richard attenborough,"dirk bogarde, james caan, michael caine, sean connery, edward fox, elliott gould, gene hackman, anthony hopkins, hardy krüger, laurence olivier, ryan o'neal, robert redford, maximilian schell, liv ullmann","united states, united kingdom",2020-07-01,1977,pg,"action & adventure, classic movies, dramas",this wartime drama details a pivotal day in 1944 when an allied task force tried to win world war ii by seizing control of key bridges in holland.,176,min
ts6032,s6032,movie,a clockwork orange,stanley kubrick,"malcolm mcdowell, patrick magee, michael bates, warren clarke, adrienne corri, paul farrell, miriam karlin, james marcus","united kingdom, united states",2020-11-01,1971,r,"classic movies, cult movies, dramas","in this dark satire from director stanley kubrick, a young, vicious sociopath in a dystopian england undergoes an experimental rehabilitation therapy.",137,min
ts6033,s6033,movie,a dangerous woman,stephen gyllenhaal,"debra winger, barbara hershey, gabriel byrne, laurie metcalf, john terry, maggie gyllenhaal, jake gyllenhaal, chloe webb, david strathairn",united states,2018-04-01,1993,r,"dramas, romantic movies","at the center of this engrossing melodrama is a golden globe-nominated turn by debra winger, who plays a sheltered, slow-witted woman living with her widowed aunt frances while working at a dry cleaners.",101,min
ts6034,s6034,movie,a family affair,tom fassaert,tom fassaert,"netherlands, denmark, south africa",2016-10-16,2015,tv-pg,"documentaries, international movies",the filmmaker hunts for the missing puzzle pieces of his family history during a visit with a complex and controversial figure: his grandmother.,111,min
ts6035,s6035,movie,a family man,mark williams,"gerard butler, gretchen mol, alison brie, willem dafoe, alfred molina, maxwell jenkins, anupam kher, dustin milligan","canada, united states",2019-12-15,2016,r,dramas,a ruthless corporate headhunter battles his rival for a promotion while dealing with a family crisis that threatens to derail his career.,110,min
ts6036,s6036,movie,a flying jatt,remo d'souza,"tiger shroff, jacqueline fernandez, nathan jones, kay kay menon, amrita singh, gaurav pandey, shraddha kapoor, amrita puri",india,2017-11-15,2016,tv-14,"action & adventure, international movies, sci-fi & fantasy",a timid man gets unexpected superpowers while trying to save his family's land and a sacred tree from a ruthless tycoon.,142,min
ts6037,s6037,movie,a glimpse inside the mind of charles swan iii,roman coppola,"charlie sheen, jason schwartzman, bill murray, katheryn winnick, patricia arquette, aubrey plaza, mary elizabeth winstead, dermot mulroney",united states,2018-07-15,2012,r,"comedies, independent movies","when his girlfriend walks out and leaves him a wreck, a graphic designer – who seemed to have it all – sets out to discover where he went wrong.",86,min
ts6038,s6038,tv show,a good wife,,"tien hsin, christopher lee, darren chiu, shara lin, blaire chang, xi man-ning, chu de-kang",taiwan,2017-01-01,2013,tv-14,"international tv shows, romantic tv shows, tv dramas","as her seemingly idyllic life begins to crumble, a lonely woman in a restrictive marriage starts an affair with a gentle bookstore owner.",1,season
ts6039,s6039,movie,a gray state,erik nelson,,united states,2017-12-25,2017,tv-ma,documentaries,"this documentary dissects the case of a filmmaker whose death, along with the deaths of his wife and daughter, sparked alt-right conspiracy theories.",93,min
ts6040,s6040,movie,a haunted house,michael tiddes,"marlon wayans, essence atkins, cedric the entertainer, nick swardson, david koechner, dave sheridan, affion crockett, j.b. smoove, andrew daly, alanna ubach",united states,2020-02-21,2013,r,"comedies, horror movies","this spoof on scary movies follows a young couple settling into a new home, where an evil spirit — and horrifyingly hilarious antics — await.",86,min
ts6041,s6041,movie,a haunting at silver falls: the return,teo konuralp,"laura flannery, james cavlo, harry hains, clemmie dugdale, dendrie taylor, bryan chesters, jennifer dorogi, adam lazarre-white, nikita ramsey",united states,2019-09-17,2019,tv-14,"horror movies, independent movies","when the ghost of her serial killer aunt seemingly resurfaces, jordan must return to silver falls in hopes of finally putting an end to the torment.",80,min
ts6042,s6042,movie,a holiday engagement,jim fall,"bonnie somerville, shelley long, jordan bridges, sam mcmurray, haylie duff, sam horrigan, carrie wiita, chris mckenna, edi patterson, jennifer elise cox",united states,2019-11-04,2011,tv-g,"children & family movies, comedies, romantic movies",hilary's plan to hire a good-looking guy to act as her boyfriend backfires when she brings him home for the holidays to try and fool her family.,92,min
ts6043,s6043,movie,a kind of murder,andy goddard,"patrick wilson, jessica biel, vincent kartheiser, haley bennett, eddie marsan, jon osbeck, radek lord, christine dye",united states,2017-05-01,2016,r,thrillers,"obsessed with an unsolved murder case, a crime novelist stuck in an unhappy marriage fantasizes about killing his wife, who soon turns up dead.",96,min
ts6044,s6044,movie,a leaf of faith,chris bell,,united states,2018-08-27,2018,tv-ma,documentaries,"this documentary takes a deep dive into the benefits, dangers and lingering questions around kratom leaf as an alternative to opioid painkillers.",87,min
ts6045,s6045,tv show,a man called god,,"song il-gook, han chae-young, kim min-jong, go eun han, jung hoon lee, nam da-reum, yoo in-young",south korea,2019-03-12,2010,tv-14,"crime tv shows, international tv shows, korean tv shows","raised in america, government agent choi kang-ta returns to korea with the skills of an assassin and a thirst for revenge on his father’s killers.",1,season
ts6046,s6046,movie,a mission in an old movie,ahmad el-badri,"edward, fifi abdo, lotfy labib, madeleine matar, nahla zaki, ahmed fathy, said tarabeek, badriya tolba, eman el-sayed",,2019-04-25,2012,tv-ma,"comedies, international movies",a young man struggles with his overbearing mother while looking for romance and a way to kick-start his show business career.,98,min
ts6047,s6047,movie,a most violent year,j.c. chandor,"oscar isaac, jessica chastain, david oyelowo, albert brooks, elyes gabel, catalina sandino moreno, christopher abbott, peter gerety, alessandro nivola","united arab emirates, united states",2018-07-22,2014,r,"dramas, thrillers",abel morales tries to avoid corruption's easy path as he pursues the american dream amid an increasingly violent business war in 1981 new york city.,125,min
ts6048,s6048,movie,a murder in the park,"christopher s. rech, brandon kimber",,united states,2017-04-28,2014,pg-13,documentaries,"this documentary excoriates a noted anti-death-penalty activist and his team, whose questionable methods got a convicted killer freed in 1999.",91,min
ts6049,s6049,movie,a new capitalism,,,brazil,2018-06-12,2017,tv-14,"documentaries, international movies","entrepreneurs worldwide explore alternatives to current capitalist structures, advocating for profitable businesses that also tackle social inequality.",76,min
ts6050,s6050,movie,a night at the roxbury,john fortenberry,"will ferrell, chris kattan, dan hedaya, molly shannon, richard grieco, loni anderson, elisa donovan, gigi rice, lochlyn munro, dwayne hickman",united states,2019-12-01,1998,pg-13,"comedies, cult movies","after a run-in with richard grieco, dimwits doug and steve gain entry to a swanky nightclub in this comedy based on a ""saturday night live"" sketch.",82,min
ts6051,s6051,movie,a noble intention,joram lürsen,"gijs scholten van aschat, jacob derwig, rifka lodeizen, juda goslinga, zeb troostwijk, elisabeth hesemans, joosje duk",netherlands,2016-09-01,2015,tv-ma,"dramas, international movies","in 1888 amsterdam, a headstrong violin maker finds himself immersed in peril and tragedy after challenging businessmen who threaten his community.",111,min
ts6052,s6052,movie,a patch of fog,michael lennox,"stephen graham, conleth hill, lara pulver, arsher ali, stuart graham, ian mcelhinney",united kingdom,2017-04-15,2015,tv-ma,"dramas, thrillers","when a guard catches a writer-television host shoplifting, instead of turning him in, he only asks to be a friend, then begins to rule his life.",92,min
ts6053,s6053,movie,a perfect man,kees van oostrum,"liev schreiber, jeanne tripplehorn, joelle carter, louise fletcher, katie carr, renée soutendijk, huub stapel, michael pas",united states,2019-06-06,2013,r,"dramas, independent movies, romantic movies","nina thinks her husband, james, is cheating on her, and she sets out to prove it by calling him and pretending to be another woman.",94,min
ts6054,s6054,movie,a princess for christmas,michael damian,"katie mcgrath, sir roger moore, sam heughan, travis turner, leilah de meza, miles richardson, charlotte salt",united states,2020-08-28,2011,tv-pg,"children & family movies, dramas, romantic movies","at the invitation of a relative, young jules daly travels with her niece and nephew to a castle in europe, where jules falls for a dashing prince.",91,min
ts6055,s6055,movie,a russell peters christmas,henry sarwer-foner,"russell peters, pamela anderson, michael bublé, jon lovitz, scott thompson, faizon love, goapele, ted lange",canada,2013-11-01,2011,nr,stand-up comedy,"inspired by the variety shows of the 1970s, ""a russell peters christmas"" is a sweet, silly, sentimental and, most of all, funny christmas special.",44,min
ts6056,s6056,movie,a scandall,ishaan trivedi,"johnny baweja, reeth mazumder, manav kaul, tanvi vyas, puru chibber, vasundhara kaul, aayam mehta, niraj sah",india,2017-10-15,2016,tv-ma,"international movies, thrillers","a film school graduate is interested in making a movie about his girlfriend's uncle, who claims that he can see his long-dead daughter.",108,min
ts6057,s6057,movie,a separation,asghar farhadi,"leila hatami, peyman moaadi, shahab hosseini, sareh bayat, sarina farhadi, babak karimi, ali-asghar shahbazi, shirin yazdanbakhsh, kimia hosseini, merila zare'i, sahabanu zolghadr","iran, france",2019-03-16,2011,pg-13,"dramas, international movies","amid an impasse in his marriage, a father in tehran is beset by a bitter feud involving the family of a pious caretaker he hired for his aging dad.",123,min
ts6058,s6058,movie,a serious man,"ethan coen, joel coen","michael stuhlbarg, richard kind, fred melamed, sari lennick, adam arkin, amy landecker, alan mandell, fyvush finkel, peter breitmayer, aaron wolff, jessica mcmanus, brent braunschweig","united states, united kingdom, france",2018-01-16,2009,r,"comedies, independent movies","with every aspect of his life unraveling, a jewish physics professor seeks out three rabbis for spiritual guidance.",106,min
ts6059,s6059,movie,a sort of homecoming,maria burton,"laura marano, parker mack, katherine mcnamara, marcus lyle brown, shayne topp, michelle clunie, kathleen wilhoite",united states,2017-08-01,2015,tv-pg,"dramas, independent movies",ace news producer amy is called back to her louisiana hometown where memories of what used to be – and what might have been – come flooding back.,89,min
ts6060,s6060,movie,a tale of love and darkness,natalie portman,"natalie portman, gilad kahana, amir tessler, moni moshonov, ohad knoller, makram khoury, neta riskin, alexander peleg, rotem keinan, tomer kapon","israel, united states",2019-10-25,2015,pg-13,"dramas, international movies","based on the memoirs of author amos oz, this poetic drama shares his family's tale of suffering and survival in the early years of independent israel.",98,min
ts6061,s6061,movie,a thin line between love & hate,martin lawrence,"martin lawrence, lynn whitfield, regina king, bobby brown, della reese, daryl mitchell, roger mosley, malinda williams, roger e. mosley, simbi khali, tangie ambrose, wendy raquel robinson, stacii jae johnson, faizon love, miguel a. núñez jr., tracy morgan",united states,2020-12-01,1996,r,"comedies, romantic movies","when a philandering club promoter sets out to woo a rich, glamorous woman, he has no clue just how much mayhem he's about to unleash on his life.",108,min
ts6062,s6062,movie,a thousand words,brian robbins,"eddie murphy, kerry washington, cliff curtis, clark duke, allison janney, ruby dee, john witherspoon, jack mcbrayer",united states,2020-07-01,2012,pg-13,comedies,"when he learns his karma will permit him to speak just a thousand more words before he dies, fast-talking agent jack must make every syllable count.",92,min
ts6063,s6063,movie,a walk to remember,adam shankman,"mandy moore, shane west, peter coyote, daryl hannah, lauren german, clayne crawford, al thompson",united states,2020-07-01,2002,pg,"dramas, romantic movies","when bad boy landon is cast opposite campus bookworm jamie in a high school play, romance blooms — until tragedy threatens to tear them apart.",102,min
ts6064,s6064,movie,a wednesday,neeraj pandey,"anupam kher, naseeruddin shah, jimmy shergill, deepal shaw, aamir bashir, kali prasad mukherjee, vijay bhatia, chetan pandit",india,2018-11-01,2008,tv-ma,"action & adventure, dramas, international movies","after receiving an anonymous tip about a bomb, a police commissioner must negotiate with the terrorist, who demands the release of four militants.",103,min
ts6065,s6065,movie,a week in watts,gregory caruso,,united states,2018-02-19,2017,tv-14,documentaries,"los angeles police officers embark on an innovative program mentoring promising students from the harsh, gang-infested watts neighborhood.",91,min
ts6066,s6066,movie,a wrinkle in time,ava duvernay,"storm reid, oprah winfrey, reese witherspoon, mindy kaling, deric mccabe, levi miller, chris pine, gugu mbatha-raw, zach galifianakis, michael peña, bellamy young, andré holland, will mccormack, rowan blanchard, daniel macpherson",united states,2018-09-25,2018,pg,children & family movies,"years after their father disappears, meg and her younger brother charles wallace cross galaxies on a quest to save him from the heart of darkness.",110,min
ts6067,s6067,tv show,a young doctor's notebook and other stories,,"daniel radcliffe, jon hamm, adam godley, christopher godwin, rosie cavaliero, vicki pepperdine, margaret clunie, tim steed, shaun pye",united kingdom,,2013,tv-ma,"british tv shows, tv comedies, tv dramas","set during the russian revolution, this comic miniseries is based on a doctor's memories of his early career working in an out-of-the-way village.",2,seasons
ts6068,s6068,tv show,a.d. kingdom and empire,,"juan pablo di pace, adam levy, chipo chung, babou ceesay, emmett scanlan, will thorp, richard coyle, vincent regan, greta scacchi, james callis, joanne whalley, jodhi may, chris brazier, fraser ayres, jóhannes haukur jóhannesson, ken bones, kenneth collard",united states,2017-12-15,2015,tv-14,tv dramas,"in the wake of jesus christ's crucifixion, his apostles dedicate themselves to spreading his message, risking their freedom and their lives.",1,season
ts6069,s6069,movie,a.m.i.,rusty nixon,"debs howard, philip granger, sam robert muik, havana guppy, bonnie hay, veronica hampson, lori triolo, andrew coghlan, laura mitchell, elinet louicius",canada,2020-10-01,2019,tv-ma,horror movies,"after losing her mother, a teenage girl bonds with her phone’s artificial intelligence app, a relationship that soon takes a dark and violent turn.",77,min
ts6070,s6070,movie,a.x.l.,oliver daly,"alex neustaedter, becky g., alex macnicoll, dominic rains, thomas jane, lou taylor pucci, patricia de leon, niko guardado, ted mcginley, marie-françoise theodore, eric etebari, dorian kingi",united states,2019-03-20,2018,pg,"action & adventure, children & family movies, independent movies","young motocross racer miles hill helps a top-secret robotic combat dog evade its ruthless creator and the military, who are in hot pursuit.",99,min
ts6071,s6071,movie,aşk tesadüfleri sever,ömer faruk sorak,"mehmet günsür, belçim bilgin, ayda aksel, altan erkekli, sebnem sönmez, hüseyin avni danyal, berna konur, ümit bülent dinçer",turkey,2018-04-04,2011,tv-ma,"dramas, international movies, romantic movies","a series of coincidences brings two star-crossed lovers together, but fate pulls them apart until they encounter each other again in istanbul.",122,min
ts6072,s6072,movie,aadu 2,midhun manuel thomas,"jayasurya, vinayakan, sunny wayne, vijay babu, saiju kurup, vineeth mohan, unni rajan p. dev, dharmajan bolgatty, indrans",india,2018-05-15,2017,tv-ma,"comedies, international movies","when shaji pappan and his gang of goofy outlaws find themselves low on funds, they plan to once again win a hefty prize in a tug-of-war competition.",150,min
ts6073,s6073,movie,aajcha divas majha,chandrakant kulkarni,"sachin khedekar, ashwini bhave, mahesh manjrekar, hrishikesh joshi, satish alekar, sunil tawde, pushkar shrotri, anand ingle",india,2018-01-01,2013,tv-pg,"comedies, dramas, international movies",a conscientious politician helps an elderly singer overcome the obstacles placed in his path a by a powerful bureaucracy.,126,min
ts6074,s6074,movie,aarakshan,prakash jha,"amitabh bachchan, saif ali khan, manoj bajpayee, deepika padukone, prateik, tanvi azmi, saurabh shukla, darshan jariwala, yashpal sharma, mukesh tiwari",india,2019-12-31,2011,tv-14,"dramas, international movies",the decision by india's supreme court to establish caste-based reservations for jobs in education causes conflict between a teacher and his mentor.,164,min
