id,show_id,type,title,director,cast,country,date_added,release_year,rating,listed_in,description,duration_int,duration_type
ts2715,s2715,tv show,don't trust the b---- in apt 23,,,united states,2017-06-27,2012,tv-14,"comedy, sitcom","after a naive midwestern girl's big city dreams are dashed her first week in new york, she finds herself living with her worst nightmare in this hilarious, contemporary comedy about a female odd couple who are surrounded by outrageous characters.",2,seasons
ts2716,s2716,tv show,black-ish en español,,,,2017-06-09,2014,tv-14,"comedy, latino, sitcom","andre ""dre"" johnson tiene un gran empleo, una esposa hermosa, rainbow, cuatro hijos y una casa colonial en los suburbios. pero ¿el éxito no habrá asimilado demasiado a su familia negra? con la ayuda de su papá, dre se propone darle a su familia una identidad cultural que honre su pasado y a la vez mire al futuro.",2,seasons
ts2717,s2717,movie,dumb: the story of big brother magazine,,,united states,2017-06-03,2017,tv-ma,documentaries,"the history of the boundary-pushing, taboo-breaking, crassly-humorous big brother magazine, that spawned mtv's ""jackass"" and a generation of skaters.",79,min
ts2718,s2718,movie,bullwhip,,,united states,2017-06-01,1958,80 min,"action, adventure",an innocent man can escape hanging only by marrying a hot-tempered half-breed who brandishes a whip.,,
ts2719,s2719,tv show,sex&drugs&rock&roll,,,united states,2017-05-30,2015,tv-ma,"comedy, music, sitcom","sex&drugs&rock&roll centers on “johnny rock” (denis leary), lead singer of a legendary early 90’s new york band called the heathens. known for living up to their name, the band partied so long and so hard that even keith richards thought they needed to slow things down. the heathens were on the brink of becoming famous for their kickass live shows and the release of their highly anticipated first album. until they broke up. the same day the album dropped. because lead guitarist flash (john corbett) found johnny in bed with his wife. so the band became legendary for all the wrong reasons - like self-destructing sooner than any group in rock-n-roll history. 25 years later, the only thing bigger than johnny’s ego is his prostate. the drugs he really needs now aren’t cocaine and marijuana – they’re crestor, cymbalta and cialis. he’s out of work, out of money and out of show business options. that’s when a massively talented young singer named gigi (elizabeth gillies) shows up - with a burning desire to be famous, a throwback appreciation for the heathens’ only album, and a stack of cash big enough to bring the whole band back into the studio. only this time, she’s the lead singer and johnny’s just a behind-the-scenes songwriter. john ales, bobby kelly and elaine hendrix round out the rest of this dysfunctional rock and roll family. the race is on to see who gets famous first - and for what reason. an fx original series.",2,seasons
ts2720,s2720,movie,becoming bond,,,united states,2017-05-19,2017,tv-ma,documentaries,"a hulu original documentary chronicling the bizarre true story of george lazenby, an australian car mechanic, who managed to land the role of james bond despite never acting a day in his life.",95,min
ts2721,s2721,tv show,underground,,,united states,2017-05-18,2016,tv-ma,"drama, history, thriller","an unflinching story of plantation slaves that band together for the fight of their lives – for their families, their future and their freedom.",2,seasons
ts2722,s2722,tv show,america's next top model,,,united states,2017-05-15,2011,tv-pg,"lifestyle & culture, reality, teen","young women of various backgrounds, shapes and sizes compete to prove that they can make it in the high-stress, high-stakes world of modeling. with mentoring by supermodel tyra banks and exposure to prolific fashion-industry gurus, the finalists compete in an accelerated modeling boot camp. participants learn to master complicated catwalks, fashion photo shoots and perfect publicity skills, all under 24-hour-a-day surveillance of the cameras that chronicle every move.",22,seasons
ts2723,s2723,movie,batman & bill,,,united states,2017-05-06,2017,tv-14,documentaries,"for years, bob kane has been credited as batman's creator. as time passed, rumors swirled that the caped crusader had another father. who was this man? batman & bill tells the story of the uncredited creator of batman, and a crusade to bring him justice.",93,min
ts2724,s2724,tv show,dci banks,,,united kingdom,2017-05-01,2010,tv-ma,"crime, drama, international",stephen tompkinson and andrea lowe star as chief inspector alan banks and feisty detective sergeant annie cabbot in thrilling crime stories set in yorkshire.,5,seasons
ts2725,s2725,tv show,prey,,,united kingdom,2017-05-01,2014,tv-ma,"crime, drama, horror",prey is a high-octane drama about men on the run and the hard-working detective tasked with finding them. detective sergeant susan reinhardt is called to the case to track down the suspect and find the truth.,2,seasons
ts2726,s2726,tv show,the hitchhiker's guide to the galaxy,,,united kingdom,2017-05-01,1981,tv-14,"action, adventure, comedy","based on the best-selling novel by douglas adams, this cult series features spectacular visual trickery and a generous helping of zany humour (perhaps from the restaurant at the edge of the universe). audiences will love it, sci-fi fans or not.",1,season
ts2727,s2727,tv show,the kennedys (2015),,,united kingdom,2017-05-01,2015,tv-pg,"comedy, drama, international","multi-generation family sitcom set in the 1970s, loosely based on emma kennedy's memoirs.",1,season
ts2728,s2728,tv show,wayward pines,,,"canada, united states",2017-04-24,2015,tv-14,"crime, drama, mystery","a secret service agent travels to wayward pines, idaho, in search of two federal agents who have gone missing. instead of answers, ethan's investigation only turns up more questions and he soon learns that he may never get out of wayward pines alive.",2,seasons
ts2729,s2729,movie,john ford goes to war,,,,2017-04-21,2002,tv-pg,"action, adventure, documentaries","the story of the making of legendary director john ford's two oscar-winning short films - ""the battle of midway"" (1942) and ""december 7"" (1943) - produced for the army during world war ii. a starz original production.",56,min
ts2730,s2730,tv show,boruto: naruto next generations,,,japan,2017-04-12,2017,tv-ma,"action, adventure, anime","the life of the shinobi is beginning to change. boruto uzumaki, son of seventh hokage naruto uzumaki, has enrolled in the ninja academy to learn the ways of the ninja. now, as a series of mysterious events unfolds, boruto’s story is about to begin!",1,season
ts2731,s2731,tv show,the shield,,,united states,2017-04-06,2002,tv-ma,"crime, drama, mystery","breaking the conventional formula of the cop genre, the shield plays out in a tough, morally ambiguous world in which the line between good and bad is crossed every day. it focuses on the tension between a group of corrupt but effective cops led by detective vic mackey, a captain with the burden of bringing them down as well as reducing crime in her district, and a city councilman out for his own political gain.",7,seasons
ts2732,s2732,tv show,dimension 404,,,united states,2017-04-04,2017,tv-14,"science fiction, teen","in the darkest depths of cyberspace, there is another world. a lost dimension, home to wonders unseen, terrors unspeakable, and stories unlike any ever told. dimension 404 is a science fiction anthology that explores the wonders - and terrors - of our digital age. from outrageous horror comedy to mind-bending action adventure, each episode tells a weird and wild sci-fi tale where the twist ending... is just the beginning. do not click back. do not reload. you have reconnected... to dimension 404.",1,season
ts2733,s2733,movie,pony express,,,united states,2017-04-01,1953,101 min,"action, adventure, classics","in 1860, buffalo bill cody and wild bill hickok are sent to establish a pony express service across california.",,
ts2734,s2734,tv show,shots fired,,,united states,2017-03-23,2017,tv-14,"black stories, crime, drama",a racially charged shooting in a small town causes social unrest and draws media attention.,1,season
ts2735,s2735,tv show,guilty crown,,,japan,2017-03-18,2011,tv-14,"action, adventure, anime","japan entered a total state of anarchy after most of the population was infected with a strange and deadly virus. shu, a teen with a unique reaction to the apocalypse virus, joins the struggle against the government's robotic forces and a secret society.",1,season
ts2736,s2736,tv show,psycho-pass,,,japan,2017-03-18,2012,tv-ma,"action, adventure, anime","in the future, detectives work in teams made up of enforcers and inspectors. enforcers take out the bad guys, and inspectors ensure their partners don't cross the line. their weapon is the dominator, a gun that predicts when citizens will turn criminal.",2,seasons
ts2737,s2737,tv show,seraph of the end: vampire reign,,,japan,2017-03-18,2015,tv-14,"action, adventure, anime","after a mysterious virus wipes out ninety percent of humanity, vampires emerge, treating mankind like livestock. but 12-year-old yuichiro hyakuya successfully escapes the bloodsucking captors, joining an extermination unit dedicated to killing vampires.",1,season
ts2738,s2738,tv show,snow white with the red hair,,,japan,2017-03-18,2015,tv-14,"action, adventure, anime","shirayuki is a headstrong young pharmacist with a shock of beautiful apple-red hair. when her mane gets her noticed by a prince who demands she be his concubine, she runs away to a neighboring kingdom, where she befriends a handsome stranger.",2,seasons
ts2739,s2739,movie,(dub) akira,,,,2017-03-17,1988,r,"action, adult animation, anime",clandestine army activities threaten the war torn city of neo-tokyo when a mysterious child with powerful psychic abilities escapes his prison and inadvertently draws a violent motorcycle gang into a heinous web of experimentation.,125,min
ts2740,s2740,movie,(sub) akira,,,japan,2017-03-17,1988,r,"action, adult animation, anime",clandestine army activities threaten the war torn city of neo-tokyo when a mysterious child with powerful psychic abilities escapes his prison and inadvertently draws a violent motorcycle gang into a heinous web of experimentation.,125,min
ts2741,s2741,tv show,a certain magical index,,,japan,2017-03-17,2008,tv-14,"adventure, anime","in a world where magic is as real as science, high-school student kamijo comes to the aid of a young nun named index. she's on the run from a magic society that covets the massive library of forbidden knowledge stored in her memory.",2,seasons
ts2742,s2742,tv show,cowboy bebop,,,japan,2017-03-17,1998,tv-14,"action, adult animation, adventure","explore the galaxy in this undeniably hip series that inspired a generation - and redefined anime as an indisputable art form. the bebop crew is just trying to make a buck, and they're the most entertaining gang of bounty hunters in the year 2071.",1,season
ts2743,s2743,tv show,d. gray-man hallow,,,japan,2017-03-17,2016,tv-14,"anime, science fiction","the black order's battle against the evil millennium earl and his deadly akuma continues to rage on. allen walker and his comrades must recover lost innocence while facing the earl's terrifying army. if they fail, innocence will be lost forever.",1,season
ts2744,s2744,tv show,overlord,,,japan,2017-03-17,2015,tv-ma,"action, anime","when a popular mmorpg is scheduled to be shut down permanently, veteran player momonga refuses to log out. as npcs begin to develop personalities and minds of their own he decides to put his skills to use as the game's new overlord.",1,season
ts2745,s2745,tv show,spice and wolf,,,japan,2017-03-17,2008,tv-ma,"anime, international","a traveling merchant, finds a girl with the ears and tail of a wolf asleep in his cart. she is holo, a harvest goddess with an untamed beast lurking inside. armed with his street smarts and her animal instincts, they will journey through the countryside.",2,seasons
ts2746,s2746,tv show,tenchi muyo! war on geminar,,,japan,2017-03-17,2009,tv-ma,"action, adventure, anime","from the creators of tenchi muyo! young kenshi masaki suddenly finds himself transported to the world of geminar where he's caught between a beautiful princess, a violent civil war, and a hoard of gorgeous girls who are dying to get their hands on him!",1,season
ts2747,s2747,tv show,the future diary,,,japan,2017-03-17,2011,tv-ma,"action, adventure, anime","one day, yukiteru discovers that his cell phone ""diary"" can now tell him the events of the future. the problem is, eleven others also have similar diaries, and only one can win this survival game. the winner becomes a god. the losers: dead end.",1,season
ts2748,s2748,tv show,the heroic legend of arslan,,,japan,2017-03-17,2015,tv-14,"action, adventure, anime","arslan, the 14-year-old prince of pars, lacks the leadership skills befitting a future king. but after his father falls victim to a treacherous plot, arslan must embark on a journey to reclaim the kingdom and fulfill his destiny as ruler of pars.",1,season
ts2749,s2749,tv show,the wallflower,,,japan,2017-03-17,2006,tv-ma,"action, adventure, anime",four handsome boys are confronted with a horrifying challenge: transform their benefactor's niece - a paranoid goth girl with a horror movie obsession - into a beautiful lady or start paying rent!,1,season
ts2750,s2750,tv show,tokyo esp,,,japan,2017-03-17,2014,tv-ma,"action, adventure, anime","rinka is a poor student struggling to support her father. her world changes after witnessing a flying penguin and a school of fish swimming through the air. when one of the fish passes through rinka, she suddenly develops extraordinary powers!",1,season
ts2751,s2751,tv show,tokyo ravens,,,japan,2017-03-17,2013,tv-14,"action, anime, international","hautora was born into a family of onmyouji known for their mastery of the occult. unfortunately, he didn't inherit their magical abilities, so he was doomed to live a normal life. at least, that is, until a girl from his past changes his future!",1,season
ts2752,s2752,tv show,trigun,,,japan,2017-03-17,1998,tv-14,"action, adventure, anime","on a desert planet, vash the stampede is a wanted gunslinger. he's known for turning towns into rubble, but he's definitely not your typical outlaw. in fact, he's more doofus than desperado, and there's a lot more to vash than his reputation lets on.",1,season
ts2753,s2753,tv show,world break: aria of curse for a holy swordsman,,,japan,2017-03-17,2015,tv-ma,"action, adventure, anime","akane academy is just like any other school... except the students just happen to be reincarnated heroes from a distant past who battled for the fate of the world. now, monsters are threatening to wreak havoc, and it's up to the students to stop them!",1,season
ts2754,s2754,tv show,yona of the dawn,,,"japan, taiwan",2017-03-17,2014,tv-14,"action, adventure, anime","princess yona intended to tell her father of her love for suwon, but her life was changed after witnessing suwon murder her father. heartbroken, yona fled the palace with her servant hak on a quest to gain new allies and protect her beloved people.",1,season
ts2755,s2755,tv show,yu yu hakusho,,,japan,2017-03-17,1992,tv-pg,"action, adventure, anime","when delinquent yusuke dies saving someone else, he gets a second shot at life as a spirit detective. with his former rival, kuwabara, and demons kurama and hiei, yusuke takes on the monsters and humans who desire to rule the three realms of reality.",4,seasons
ts2756,s2756,movie,national treasure,,,united kingdom,2017-03-01,2016,1 season,"crime, drama, international","paul finchley is one half of a popular comedy double-act with a successful career spanning several decades. however, his life is turned upside down when he is arrested after an accusation of rape in the 1990’s.",,
ts2757,s2757,tv show,mobile suit gundam 00,,,japan,2017-02-20,2007,tv-ma,"action, adventure, anime","it is 2301, and the kurdish republic is fighting against the forces of azadistan. a number of mser-04 anfs go against workloader and small ground forces, mostly child guerrillas. the battle follows a young boy and his struggle to survive. a man's voice is broadcasted across the battlefield, declaring that they are fighting for god and will destroy all who do not follow tradition.",2,seasons
ts2758,s2758,tv show,mobile suit gundam seed remaster,,,japan,2017-02-20,2002,tv-ma,"action, adventure, anime","in cosmic era (c.e.) 70... the tensions mounted between the earth alliance and the zaft forces caused by the 'bloody valentine' tragedy have erupted into an all-out war. the earth alliance's mobile armor forces and tanks launch...mobile suits are destroyed one after another... it seemed a foregone conclusion that the earth alliance, with its superior numbers, would be victorious. but this initial assessment proved to be false. almost 11 months have passed since the conflict began, with no end in sight.",1,season
ts2759,s2759,tv show,mobile suit gundam the 08th ms team,,,japan,2017-02-20,1996,tv-ma,"anime, international, science fiction","universal century 0079. the one year war has raged on for almost nine months. now, the federation is ready to strike back with its own mobile suits. young shiro amada is en route to earth to take command of a ground unit of gundams fighting in the jungles of southeast asia. after being stranded in space with one of the enemy, shiro is rescued and claims his command. but no sooner does he arrive than his team is given their marching orders. with barely time for introductions, the 08th ms teams heads into battle.",1,season
ts2760,s2760,tv show,mobile suit gundam the origin,,,,2017-02-20,2015,tv-ma,"action, adventure, anime","what was the tragedy that decided the fates of char aznable, the man later nicknamed the “red comet” as an ace pilot of the zeon forces, and his sister sayla mass?
the two siblings’ journeys, brought on by the sudden death of their father zeon zum deikun who was a leader of the spacenoids, are depicted in the four episodes of “chronicle of char and sayla”. this story will be presented in the form of event screenings.
the zabi family who seize control of side 3 and lead the principality of zeon, the early days of many renowned zeon ace pilots who later fight in the one year war, the secrets of mobile suit development, conflicts with the earth federation forces, and the road leading to the outbreak of war – all will be revealed.",1,season
ts2761,s2761,tv show,mobile suit gundam wing,,,"japan, united states",2017-02-20,1995,tv-ma,"anime, international, science fiction","the revolution has begun! mankind has moved into space. thousands of people live on giant orbiting space colonies called ""sides."" however, the earth government, which rules the colonies, is unjust and cruel. a group of revolutionaires builds five robotic weapons called gundams and plans to send them to earth to begin their fight for independence. piloted by five young men, these of freedom of the colonists with them as they descend to earth to begin operation meteor!",1,season
ts2762,s2762,tv show,the golden girls,,,united states,2017-02-13,1985,tv-pg,"classics, comedy, sitcom","the golden girls is the story of four older women who share a house in miami beach, florida. bea arthur plays dorothy, a divorced school teacher, with a sardonic wit. rue mcclanahan plays blanche, a man-hunting southern belle. betty white plays rose, a very sweet woman who is somewhat spacey. rounding out the trio is estelle getty, playing dorothy's outspoken mother, sophia.",7,seasons
ts2763,s2763,tv show,devious maids,,,united states,2017-02-08,2013,tv-pg,drama,"in ""devious maids,"" murder and mayhem collide in the mansions of beverly hills' wealthiest and most powerful families.",4,seasons
ts2764,s2764,tv show,24 legacy,,,united states,2017-02-06,2017,tv-14,"action, crime, drama","the clock ticks again with 24 legacy, the next evolution of the emmy award-winning “24.” 24 legacy chronicles an adrenaline-fueled race against the clock to stop a devastating terrorist attack on united states soil – in the same real-time format that has propelled this genre-defining series.",1,season
ts2765,s2765,tv show,murder in the first,,,united states,2017-02-04,2014,tv-ma,"crime, drama",murder in the first centers on homicide detectives terry english (taye diggs) and hildy mulligan (kathleen robertson) as they investigate two seemingly unrelated murders. the mystery deepens when they find both murders have a common denominator in a silicon valley wunderkind (tom felton).,3,seasons
ts2766,s2766,tv show,workaholics,,,united states,2017-02-01,2011,tv-14,"comedy, sitcom","college is over but the party isn’t. join three best buds as they share a job, a crash pad and a promise to never let work get in the way of a good time – on this raucously original series.",7,seasons
ts2767,s2767,tv show,wasted,,,united kingdom,2017-01-14,2016,tv-ma,"comedy, international, sitcom","fantasy fanatic morpheus is a dreamer, and his dreams take the form of his hero sean bean, who appears in full medieval garb as morpheus’s spirit guide. with his guide, morpheus takes on the epic quest of wasting his twenties in a sleepy british village.",1,season
ts2768,s2768,tv show,blue exorcist kyoto saga,,,japan,2017-01-13,2017,tv-14,"action, adventure, anime","assiah, the realm of humans, and gehenna, the realm of demons. normally, these two dimensions would never intersect, but having possessed all material substances, the demons are now intruding on the material world. but among the human race, there are those who can confront such demons - the exorcists. born the spawn of satan, rin okumura decides to hide his origins, and become an exorcist. he enrolls at the exorcism cram school, a training institute for exorcists located on the true cross academy grounds. but, his cover is blown during an attack by amaimon, the king of earth, and he is revealed to be the son of satan. terrified of satan’s blue flames, his friends start to distance themselves from rin… it is then that someone steals the left eye of the impure king, sealed away in the deepest part of the academy, and rin and the others find themselves embroiled in an unexpected crisis…",1,season
ts2769,s2769,tv show,jojo’s bizarre adventure,,,japan,2017-01-11,2012,tv-ma,"action, adventure, anime","based on author hirohiko araki’s groundbreaking shonen jump manga series, jojo’s bizarre adventure follows the multigenerational tale of the heroic joestar family and their never-ending battle against evil.",3,seasons
ts2770,s2770,tv show,terraformars,,,japan,2017-01-11,2016,tv-14,"action, adventure, anime","in the far future, humanity seeks to resolve earth’s growing overpopulation problem by terraforming mars as their second home. five hundred years later, the united nations aeronautics and space administration sends out an expedition team to explore this new world. but an unintended side effect of the terraforming process has unleashed a horror no one could ever have imagined: the planet has become infested with terraformars, man-sized cockroaches that prey on humans. now humanity must bring together all its scientific resources and power to counter this monstrous threat, or face total extinction.",2,seasons
ts2771,s2771,tv show,please like me,,,australia,2017-01-07,2013,tv-ma,"comedy, drama, international","life in your 20’s can be undeniably hard. at least it is for josh in the critically acclaimed please like me, a comedy that soothes the existential unrest of the under-30 crowd. as josh and his friends muddle through life, sex gets complicated, relationships wax and wane, friends struggle to see eye to eye, and the dog always steals the show. simply put, everything is so delightfully awkward.",4,seasons
ts2772,s2772,tv show,sleepy hollow,,,united states,2017-01-07,2013,tv-14,"adventure, drama, mystery","in this modern-day twist on washington irving's classic, ichabod crane is resurrected and pulled two and a half centuries through time to find that the world is on the brink of destruction, forcing him to team up with a contemporary police officer to unravel a mystery that dates back to the founding fathers.",4,seasons
ts2773,s2773,tv show,chowder,,,"united states, china",2017-01-01,2014,tv-y7,"cartoons, comedy, kids","chowder follows an aspiring young chef named chowder and his day-to-day adventures as an apprentice in mung daal's catering company. although he means well, chowder often finds himself in predicaments due to his perpetual appetite and his nature as a scatterbrain. he is also pestered by panini, the apprentice of mung's rival endive, who wants chowder to be her boyfriend, which he abhors.",3,seasons
ts2774,s2774,movie,children of the corn,,,united states,2016-12-31,1984,r,horror,"a young couple (linda hamilton, terminator 2, and peter horton, thirtysomething) find themselves stranded in the rural town of gatlin, neb., where they encounter a mysterious religious sect of children. but nowhere in town are there any adults. the horror grows to a blood-curdling climax as the two new visitors learn the horrifying secret behind the prospering corn fields. based on the classic short story by stephen king, children of the corn is a longtime horror favorite that has spawned six sequels and many imitations. see how it all started.",92,min
ts2775,s2775,tv show,barbarians rising,,,united states,2016-12-27,2016,tv-14,"action, adventure, drama",barbarians rising tells the story of the rise and fall of the roman empire from the perspective of the barbarian rebel leaders who helped bring it down.,1,season
ts2776,s2776,movie,hunt for the wilderpeople,,,new zealand,2016-12-24,2016,pg-13,"adventure, comedy, drama","raised on hip-hop and foster care, defiant city kid ricky gets a fresh start in the new zealand countryside. he quickly finds himself at home with his new foster family: the loving aunt bella, the cantankerous uncle hec, and dog tupac. when a tragedy strikes that threatens to ship ricky to another home, both he and hec go on the run in the bush. as a national manhunt ensues, the newly branded outlaws must face their options: go out in a blaze of glory or overcome their differences and survive as a family. equal parts road comedy and rousing adventure story, director taika waititi (what we do in the shadows, upcoming thor: ragnorak) masterfully weaves lively humor with emotionally honest performances by sam neill and julian dennison....",101,min
ts2777,s2777,tv show,desperate housewives,,,united states,2016-12-22,2004,tv-14,drama,"abc's desperate housewives offers a deliciously juicy glimpse into the lives of everyone's favorite housewives. on the surface, the ladies of wisteria lane appear to be the picture of suburban america. but underneath lay bigger mysteries - infidelity, deceit, blackmail, and even murder. and with not-so-honest husbands, complicated relationships, family drama and meddling neighbors adding to the turmoil, it's no wonder things aren't always as they seem.",8,seasons
ts2778,s2778,tv show,horace and pete,,,united states,2016-12-09,2016,tv-ma,"comedy, drama","horace and pete run a small family bar in the heart of brooklyn, with the help of their uncle pete. the bar has always been run by, and passed down to, a horace and a pete, cousins or brothers. the bar serves no mixed drinks, only a few types of liquor and one brand of beer, budweiser, in keeping with their commitment to having an old fashioned, traditional, family-owned bar. horace, a divorced father of a grown daughter, lives in the apartment above the bar with pete, who is single. horace and pete are battling with extended family members regarding the fate of the bar. some want to sell, others do not. various regulars come in and out, and take up their places in booths, or on barstools. the story unfolds over ten episodes, and takes place in the bar, and in the apartment above the bar. ultimately it is a story of a family and the struggles and laughs that go into running a bar for generations.",1,season
ts2779,s2779,tv show,the powerpuff girls (classic),,,"united states, hong kong",2016-11-21,1998,tv-y7,"adventure, cartoons, kids","the powerpuff girls centers on three sugar-coated superheroes, whose missions in life alternate between going to school, fighting crime, winning at hopscotch and saving the world before bedtime. the girls are frequently called upon by the town's childlike and naive mayor to help fight nearby criminals using their powers.",6,seasons
ts2780,s2780,tv show,scott & bailey,,,united kingdom,2016-11-15,2011,tv-14,"crime, drama, international","janet scott and rachel bailey are detective constables in a manchester major incident team. though dedicated to cracking their challenging cases, scott and bailey also have personal dramas to contend with in their lives outside the force.",5,seasons
ts2781,s2781,tv show,feed the beast,,,united states,2016-10-31,2016,tv-14,drama,amc's feed the beast is the story of two friends on the brink of losing everything. their pipe dream of opening an upscale restaurant in the bronx is all they have left to turn their lives around.,1,season
ts2782,s2782,tv show,food wars!,,,japan,2016-10-13,2015,tv-ma,"anime, comedy, drama","souma is a teenage chef who is always looking for the perfect flavors and combinations in his art, the art of cooking. so when his father suddenly closes down the family diner, his hopes of someday owning fade away. but his dad has bigger plans for him, enrolling him in a cut throat culinary school so souma can prove his worth. will he make the cut, or will his pot boil over? find out in food wars!",2,seasons
ts2783,s2783,tv show,mobile suit gundam: iron-blooded orphans,,,japan,2016-10-09,2015,tv-ma,"action, adventure, anime","there was once a great conflict known as the ""calamity war."" roughly 300 years have passed since the end of this war.the earth sphere had lost its previous governing structure, and a new world was created under new systems of government. while a temporary peace had arrived, the seeds of a new conflict were being sown in the mars sphere, far away from earth.our hero, a boy named mikazuki augus, belongs to a private security company called chryse guard security (cgs). the company accepts a mission to escort kudelia aina bernstein, a girl who seeks to liberate the martian city of chryse from the rule of one of earth’s major powers. however, the military organization gjallarhorn attacks cgs in order to nip this rebellion in the bud. cgs begins an evacuation, using mikazuki and the other children as decoys.orga itsuka, the leader of the boys, decides to take this opportunity to rise up in revolt and launch a coup d’etat against the adults who have been oppressing them. he gives mikazuki the task of repulsing gjallarhorn, and mikazuki enters battle using the gundam barbatos, a mobile suit from the calamity war era which has been serving as cgs’s power source.",2,seasons
ts2784,s2784,tv show,hello world,,,united states,2016-10-05,2016,tv-g,science & technology,"hello world invites the viewer to come on a journey. it's a journey that stretches across the globe to find the inventors, scientists and technologists shaping our future. each episode explores a different country and uncovers the ways in which the local culture and surroundings have influenced their approach to technology. join journalist and best-selling author ashlee vance on a quest to find the freshest, weirdest tech creations and the beautiful freaks behind them.",1,season
ts2785,s2785,tv show,smallville,,,"united states, canada",2016-10-01,2001,tv-14,"action, adventure, drama","after a meteor shower bursts from the heavens, raining destruction on the unsuspecting citizens of smallville, years pass, and the healing process leaves the town's inhabitants with scars and secrets. from the ashes of tragedy, a popular yet awkward teen attempts to decipher the meaning of his life and his clouded past.",10,seasons
ts2786,s2786,movie,the beatles: eight days a week - the touring years,,,"united states, united kingdom",2016-09-17,2016,106 min,"documentaries, music","academy award-winner ron howard’s highly anticipated documentary feature film about the beatles’ phenomenal early career and the incredible, profound impact the band imparted upon the music industry and the world. the film explores how john lennon, paul mccartney, george harrison and ringo starr came together to become this extraordinary phenomenon, “the beatles.” delving into their inner workings – how they made decisions, created their music and built their collective career together – all the while, exploring the beatles’ extraordinary and unique musical gifts, their remarkable personalities and the insurmountable bond between them. featuring rare and exclusive footage, the film is a musical experience that will transport audiences.",,
ts2787,s2787,tv show,the aliens,,,united kingdom,2016-09-02,2016,tv-ma,"comedy, drama, international","aliens have landed in the uk and are now unwanted immigrants living in a walled off section of town. lewis is a border guard making sure aliens and humans remain separate, but when he discovers that he's half alien, his whole world is turned on its head.",1,season
ts2788,s2788,tv show,blue bloods en español,,,,2016-08-15,2010,tv-14,"drama, latino",blue bloods es un drama sobre una familia multi-generacional de la policía dedicada a la ciudad de nueva york la policía.,6,seasons
ts2789,s2789,tv show,community,,,united states,2016-08-15,2009,tv-14,"comedy, sitcom","disbarred lawyer jeff winger enrolls in a local community college. while there, he forms a study group who eventually learn more about themselves than their course work.",6,seasons
ts2790,s2790,tv show,elementary en español,,,,2016-08-15,2012,tv-14,"crime, drama, latino","elementary es protagonizada por jonny lee miller como el detective sherlock holmes y lucy liu como la dra. joan watson, en un drama actual sobre una pareja de investigadores que resuelven los casos más extraordinarios del departamento de policía de nueva york.",4,seasons
ts2791,s2791,tv show,the amazing race,,,united states,2016-08-15,2001,tv-pg,"action, adventure, family","from athletes and actors to tattoo artists, social workers and musicians - a diverse mix of teams will need to utilize their street smarts and savvy know-how to compete in the race of their lifetime. multiple emmy-award winner for outstanding reality-competition program.",29,seasons
ts2792,s2792,tv show,undercover boss,,,united states,2016-08-15,2010,tv-pg,"family, reality","a two-time emmy-nominated reality series that follows high-level corporate executives as they slip anonymously into the rank-and-file of their own companies. each week, a different executive will leave the comfort of their corner office for an undercover mission to examine the inner workings of their corporation.",7,seasons
ts2793,s2793,tv show,silk,,,united kingdom,2016-08-02,2011,tv-14,"crime, drama, international","martha costello is a brilliant, passionate defense barrister with a reputation for defending the poor and downtrodden. she is about to embark on the next step of her career and apply for the highly prestigious queen's counsel.",3,seasons
ts2794,s2794,tv show,my strange addiction,,,united states,2016-07-01,2010,tv-pg,"documentaries, health & wellness, reality",my strange addiction delves into the human psyche exploring the odd things people will do to ease anxieties.,3,seasons
ts2795,s2795,tv show,married,,,united states,2016-06-16,2014,tv-ma,"comedy, sitcom","married is a half hour comedy about being miserably in love. russ (nat faxon) and lina bowman (judy greer) can barely remember what life was like before kids, debt, and suburbia rained on their romance – but every once in a while, in between the arguments about their declining sex life and who's driving carpool, they are reminded what drew them together in the first place – they're best friends. the show also features russ and lina's friend aj (brett gelman), who is recently divorced and pretending he's over his wife, and their other friend jess (jenny slate), who is married to a much older man who can't keep up with her.
married was created by andrew gurland (the virginity hit, mail order wife), who wrote and directed the pilot script and serves as executive producer/showrunner, alongside executive producers paul young and peter principato. the series is produced by fx productions.",2,seasons
ts2796,s2796,tv show,banished,,,united kingdom,2016-06-15,2015,tv-ma,"drama, history, international","in 1787 britain banished its unwanted citizens to sydney in australia. they found it to be so barren and hostile that very few englishmen wanted to set foot there. somehow, in spite of famine, drought, escapes, hangings and floggings, the colony thrived.",1,season
ts2797,s2797,tv show,hunter x hunter,,,japan,2016-06-15,2011,tv-ma,"action, adventure, anime","gon is a young boy who dreams of following in his father’s footsteps to become a hunter. but first he must pass the notoriously difficult and dangerous hunter qualification exam. throughout his journey, gon overcomes many obstacles, while making new friends along the way!",2,seasons
ts2798,s2798,tv show,rosaline,,,,2016-06-07,2016,tv-y7,"cartoons, kids, lgbtq+","incorporating lgbt themes, rosaline tells the story of a fairytale adventure through the woods. on the way to find her sweetheart, rosaline must stay true to herself while encountering a witch, a wolf, and even a fairy godmother. narrated by teri polo.",1,season
